in-i0/bg-i0 - d:\Ринат\Ринат снимки с чипоскопа в 516 от 2024\19.05.2025 Воспроизводимость\(1) 20 мин, КС+, 2500мс.spe;;;;;;;;;;;;
25,4818;0,6214;16,9275;1,0617;0,3475;1,2152;0,7927;0,9927;1,1102;0,6131;0,6987;0,6678;31,3321
0,3221;0,6131;15,9486;0,9914;0,3292;1,1859;0,873;1,0746;1,2126;0,6469;0,7156;0,7347;0,5669
0,3193;0,6332;16,0213;0,9982;0,3113;1,3039;0,7847;0,9761;1,3544;0,6514;0,734;0,7208;0,5898
0,9215;0,606;16,05;1,0432;0,3244;1,3902;0,7859;1,0427;1,3123;0,6849;0,6932;0,7781;0,5669
0,3868;29,9122;14,8021;21,7275;8,8409;20,3855;4,2918;0,3715;0,3788;0,3932;8,782;0,4801;0,5551
0,3235;30,6847;16,2865;22,8227;9,1116;19,8613;4,6685;0,4187;0,3718;0,442;9,205;0,5209;0,4991
0,3362;29,576;17,8869;23,2455;9,7417;25,7926;5,5816;0,6165;0,4222;0,459;9,0594;0,5174;0,5089
27,8222;32,6951;19,8768;26,5959;10,7338;28,6292;6,2962;0,6157;0,9798;0,5142;9,2889;0,5203;55,6078
180;;;;;;;;;;;;
